id,revenue,runtime,popularity
2770,287553595,108.0,49.369
72570,196114570,104.0,31.77
1637,350448145,116.0,24.719
1669,200512643,134.0,22.145
132363,115922175,132.0,17.753
10637,136706683,113.0,24.202
17654,210819611,112.0,29.771
9472,167722310,92.0,18.531
481084,203044905,86.0,133.856
9273,212385533,90.0,20.7
9880,165335153,115.0,25.825
9535,176885658,103.0,10.264
2925,116400000,102.0,10.804
70,216763646,132.0,20.547
807,327311859,127.0,37.925
322,156822020,138.0,20.508
266294,105011053,118.0,16.632
10228,163644662,75.0,21.124
11836,140161792,87.0,105.558
11036,115603229,123.0,35.71
18126,155545279,102.0,23.283
6557,160259319,111.0,19.448
16340,103,78.0,11.151
390043,176586701,118.0,47.826
10333,74787599,132.0,12.034
8292,92374674,109.0,13.512
4476,160638883,133.0,20.079
59967,47042000,118.0,24.207
82654,116980662,97.0,20.671
2755,105834556,125.0,10.796
227783,122529966,85.0,16.224
16300,0,87.0,12.63
9598,254134910,91.0,21.324
21544,0,90.0,12.388
9870,105173115,111.0,15.769
13416,61255921,118.0,14.057
9085,60864870,116.0,13.313
8780,63833449,99.0,12.525
9715,81471882,114.0,13.07
10521,114663461,89.0,20.524
10762,69631118,95.0,13.23
59436,151119219,94.0,18.359
399404,150847207,125.0,27.996
61445,0,178.0,5.975
6023,156835339,126.0,20.885
3933,117195061,77.0,60.909
399796,61700416,105.0,21.467
37056,82148538,105.0,16.135
4133,83282296,124.0,21.523
10207,118880016,131.0,16.213
307081,91709827,123.0,44.303
172,70200000,107.0,13.158
341013,100014025,115.0,31.927
21972,0,99.0,12.93
36593,51132598,83.0,15.228
4347,131016624,123.0,19.085
707,152427960,131.0,23.188
6439,90754475,102.0,16.136
273481,84025816,122.0,36.739
4105,134212055,125.0,13.611
600,46357676,116.0,36.081
449443,80509622,140.0,42.454
76489,54819301,92.0,20.049
12599,163649270,84.0,21.291
458156,326709727,131.0,197.184
9918,42647449,118.0,13.539
293863,65663276,112.0,13.9
41233,159291809,107.0,33.002
16871,90810892,99.0,31.216
22970,71041255,95.0,32.956
13156,0,111.0,14.074
1262,53653224,113.0,13.899
50456,63782078,111.0,16.078
9266,51842679,104.0,11.268
4513,75505973,113.0,25.357
10776,38748395,94.0,14.057
9766,41480851,125.0,14.275
9013,38413606,126.0,9.805
7278,84646831,84.0,18.752
865,38122105,101.0,22.184
618353,0,31.0,159.761
453201,57076286,94.0,28.546
9823,51376861,95.0,23.653
59861,36160375,98.0,11.794
7342,0,132.0,70.882
549053,121550750,102.0,57.622
12763,65742992,108.0,14.858
395990,34017028,107.0,40.766
43347,102820008,112.0,33.378
188222,49263404,104.0,22.011
14034,32095318,94.0,13.433
109421,63372757,106.0,11.883
12244,48428063,79.0,27.544
184346,87937815,118.0,20.083
239566,33448971,139.0,11.095
396371,59284015,140.0,28.378
72207,53909751,124.0,16.793
241254,0,93.0,21.724
51162,14460000,63.0,14.902
9452,29202884,108.0,11.851
10152,39267515,85.0,18.143
438808,26000000,116.0,12.027
9271,24048000,106.0,12.085
53113,0,127.0,7.258
48340,108609310,108.0,13.024
4474,60896147,95.0,13.529
342473,2351359,89.0,28.608
16232,21800302,104.0,9.789
486131,21360215,111.0,44.972
43539,51148651,133.0,17.928
442064,21753365,88.0,15.245
324542,32540674,95.0,27.067
14846,22034832,111.0,11.855
8978,35294470,109.0,14.047
146238,62616646,91.0,15.256
11702,19204929,87.0,14.257
9920,31070211,87.0,22.56
9701,25224242,126.0,11.792
11797,24922237,107.0,14.864
381283,44516999,121.0,23.569
321697,34441873,122.0,12.15
8869,45867333,99.0,18.277
18550,17193231,98.0,12.169
37707,0,104.0,16.622
3489,32593385,108.0,14.745
2122,26155781,98.0,14.92
10658,37962774,110.0,17.041
13150,31148328,130.0,12.447
9042,15007991,97.0,20.192
11058,30120671,102.0,13.407
178682,0,60.0,18.228
11208,13001257,114.0,12.747
11400,30536013,135.0,13.069
6022,0,130.0,10.574
76640,0,107.0,16.52
28902,12017369,100.0,8.315
10350,0,100.0,11.352
339397,43763247,97.0,20.51
9989,18195610,108.0,12.184
102362,18074539,118.0,11.901
57089,13521829,86.0,20.602
14164,57497699,85.0,31.051
13969,0,105.0,15.785
314095,8574339,141.0,18.735
1947,18618284,108.0,10.859
365942,14793385,121.0,22.587
484641,31329947,119.0,103.591
8054,64352607,123.0,13.168
46829,8454301,134.0,9.875
9039,13414416,106.0,19.999
418879,0,105.0,19.079
425505,10023153,102.0,40.442
311,5472914,229.0,18.944
463272,158256993,89.0,28.141
395993,8484418,119.0,15.368
572521,0,107.0,14.966
300681,8100000,107.0,19.937
4512,14711793,160.0,19.642
11162,0,132.0,10.618
6016,0,108.0,8.987
17186,3102550,80.0,10.321
13967,35078241,92.0,13.049
531499,942666,95.0,464.408
68742,0,104.0,4.47
45610,2527904,129.0,17.831
332718,1750000,105.0,9.75
9053,7563172,87.0,13.003
31203,0,91.0,9.516
76349,108348,121.0,12.47
26637,0,136.0,1.509
265208,0,92.0,41.246
271331,0,110.0,3.718
50135,0,93.0,12.129
215211,26576000,103.0,12.872
404733,7793,93.0,22.896
1874,0,115.0,8.051
10955,0,110.0,10.12
192577,17137302,115.0,32.408
195590,4811525,98.0,23.279
254470,287506194,115.0,38.292
69,186438883,136.0,16.908
454293,33157615,111.0,27.134
295693,498814908,97.0,33.323
63,168840000,129.0,25.208
1428,98185582,102.0,21.143
4967,59945183,127.0,13.169
399170,48453605,119.0,25.121
315664,48902953,110.0,10.871
9449,0,86.0,10.772
526019,26925979,83.0,68.075
11499,18593156,122.0,15.282
11249,24829644,87.0,41.697
12771,16930185,100.0,10.73
4912,33013805,113.0,12.733
26320,9975737,120.0,12.963
12506,25899797,157.0,7.118
24071,0,112.0,10.166
9667,21733230,103.0,15.009
420817,1047612394,128.0,141.368
87,333000000,118.0,30.144
277216,201634991,147.0,31.749
417870,140376621,122.0,23.705
14444,100491683,79.0,19.171
562,140767956,131.0,32.291
606,128499205,161.0,12.351
2043,105178561,104.0,14.678
431530,130560428,104.0,28.451
112949,97594140,115.0,17.637
318846,133346506,131.0,26.346
417384,95438172,108.0,30.259
15373,92380927,100.0,10.854
218778,100654149,81.0,11.481
14292,64445708,135.0,10.759
137093,134402450,105.0,16.057
2018,94728529,103.0,15.102
924,102356381,101.0,29.756
699,195312802,127.0,21.672
455980,75100000,100.0,28.113
9428,71441250,110.0,13.845
2832,90259536,90.0,18.09
9778,77516304,90.0,18.324
23483,96188903,117.0,26.79
9398,60780981,89.0,15.062
8831,101646581,99.0,17.414
10439,39514713,96.0,55.181
3638,92601050,104.0,21.2
4348,121147947,127.0,35.443
62206,40547440,83.0,17.285
10577,47053625,99.0,21.601
335984,259239658,164.0,86.867
11780,31596911,139.0,11.938
192102,52597999,113.0,26.629
59859,60700000,103.0,31.528
2001,54926886,117.0,12.913
169917,53181600,113.0,40.961
23172,45236543,94.0,16.097
254473,68896829,90.0,20.217
10025,38159905,103.0,15.99
10383,31355910,97.0,12.092
261392,27139524,96.0,16.613
11516,20217080,98.0,6.925
58431,16374328,108.0,22.612
15198,8888143,119.0,9.967
10016,14010832,98.0,17.324
17834,8345056,86.0,11.61
10317,7002261,108.0,19.0
9746,5684789,134.0,12.953
13092,17286299,110.0,13.096
13495,23321954,145.0,6.805
4964,219076518,129.0,17.219
700,187500000,131.0,22.444
10024,95714875,109.0,14.704
13490,43650785,114.0,14.734
63574,0,117.0,15.032
15927,27187653,163.0,9.712
1259,49469904,92.0,12.842
5125,24748670,120.0,15.173
535265,0,95.0,32.171
51876,161849455,105.0,24.4
174,96900000,113.0,11.451
521029,231252591,106.0,67.683
9437,60527873,115.0,20.295
525,115229890,133.0,17.852
278927,966550600,106.0,38.722
10188,44352417,117.0,15.551
303858,93282604,98.0,18.499
245,129000000,101.0,11.838
56288,85564310,89.0,21.022
520466,0,90.0,36.958
186,56308881,110.0,16.685
9549,21500000,193.0,12.682
34584,20158808,102.0,29.463
2666,27200316,100.0,18.761
12783,43306325,110.0,14.044
28355,29000000,109.0,22.947
21295,0,90.0,8.95
13155,11137801,109.0,11.922
42807,76000000,122.0,12.332
8080,13000000,99.0,12.377
5126,0,106.0,10.583
1613,14,93.0,11.981
13195,6819587,108.0,14.504
16617,21148829,106.0,15.886
8944,6673422,104.0,10.581
41488,0,120.0,3.749
340104,0,124.0,17.855
37028,0,133.0,5.932
291328,3885342,127.0,14.234
256961,107597242,94.0,27.928
10330,110230332,97.0,20.232
6957,109449237,116.0,20.768
1934,289317794,122.0,14.024
383121,0,100.0,11.454
10189,101624843,112.0,18.089
9800,206678440,126.0,19.566
9454,65705772,121.0,15.762
400710,45158254,111.0,17.41
2055,68296293,139.0,13.897
11460,57891803,85.0,13.847
62838,142044638,118.0,15.125
5902,50750000,175.0,10.435
134374,87305549,130.0,29.52
9358,90426405,90.0,29.617
134,71868327,106.0,20.061
1901,0,109.0,14.127
22894,67918658,100.0,29.725
82633,53676580,115.0,19.695
15028,38793283,94.0,10.766
11509,0,133.0,10.108
7445,43318349,104.0,14.599
239571,35926213,117.0,18.948
17047,28818995,100.0,14.917
338964,23229371,92.0,17.169
2057,35402320,118.0,18.283
70436,29657751,111.0,15.634
16784,14000000,110.0,10.623
8011,36800000,99.0,14.218
238615,31807156,116.0,24.784
504562,18377736,145.0,47.401
2779,0,103.0,13.98
162903,8555008,128.0,12.76
31640,0,101.0,10.318
190955,2415472,128.0,16.705
9092,0,100.0,17.613
57230,0,77.0,8.751
316002,24487,100.0,10.596
254024,0,100.0,10.419
36355,20080020,95.0,11.107
1985,82466670,129.0,10.309
681019,0,102.0,270.886
615,611899420,127.0,42.122
788,441286195,125.0,25.658
380,354825435,134.0,16.404
50014,216639112,146.0,22.992
381284,230698791,127.0,35.774
13223,269958228,116.0,19.495
260346,325771424,109.0,73.732
168530,153997819,99.0,24.248
619,411006740,129.0,27.109
424,321365567,195.0,35.207
10327,124914842,95.0,15.414
11024,181466833,93.0,14.823
8699,90574188,95.0,15.096
22947,163670000,110.0,14.847
6466,114908830,97.0,48.104
1265,137587063,96.0,31.395
12589,80936232,83.0,19.199
7191,170764026,85.0,31.324
22971,114977104,115.0,20.195
1497,78656813,88.0,17.22
88042,119772232,104.0,13.174
117,76270454,119.0,25.369
6977,171627166,122.0,24.996
634,281929795,97.0,22.796
392,152500343,121.0,14.161
41630,149228077,107.0,20.189
77866,96262212,109.0,18.078
381289,194647323,100.0,34.108
77877,99357138,101.0,20.714
11969,56505065,130.0,19.146
2085,91036760,115.0,19.531
794,60922980,111.0,19.094
9286,117719158,93.0,102.944
51017,53213633,106.0,9.872
239650,0,152.0,7.07
866,116766556,106.0,15.353
75174,77278331,117.0,26.504
11096,122650962,101.0,19.639
9874,49042224,87.0,22.928
12620,70442940,97.0,18.729
10923,58795814,102.0,19.394
11283,123276807,97.0,29.1
769,46836394,145.0,32.928
227156,66980456,97.0,16.774
111,66023329,170.0,39.047
11676,44480039,97.0,10.474
746,43984230,219.0,11.279
296100,52395996,101.0,18.312
11041,0,93.0,15.799
590,41597830,114.0,15.058
9416,0,97.0,11.789
7345,77208711,158.0,18.74
14317,0,85.0,12.606
20694,55443032,84.0,16.682
10188,44352417,117.0,15.551
12277,41604473,86.0,12.148
152737,74188937,121.0,12.971
2140,64437847,98.0,22.151
198185,38307627,124.0,9.151
14177,36351350,105.0,15.588
522212,50401502,136.0,30.142
10735,50732139,105.0,16.446
11351,63102666,104.0,34.352
458594,48818723,102.0,49.767
10030,59192128,101.0,15.758
10623,56489558,101.0,25.934
9655,33889159,105.0,15.802
284536,39171130,111.0,16.084
1268,229736344,90.0,23.275
353069,48782670,118.0,15.351
11932,50671850,89.0,38.718
345922,41087017,91.0,19.357
5123,66122026,114.0,18.387
11237,0,96.0,31.073
57431,34942188,81.0,13.112
4518,82150642,124.0,13.181
11165,29548291,144.0,10.281
6116,100000000,93.0,12.687
200505,28831145,109.0,14.449
278,28341469,142.0,49.242
14564,83080890,102.0,30.13
21724,32,83.0,13.424
9290,39438674,92.0,13.619
11543,25023434,114.0,11.508
13374,27645491,98.0,30.36
46261,36993168,99.0,19.201
34813,23580000,97.0,16.027
17336,32474120,105.0,16.31
299536,2046239637,149.0,229.85
1909,22200000,97.0,10.626
8976,42886719,107.0,14.915
9469,21567853,136.0,10.051
49494,27122040,114.0,18.808
422803,42880428,87.0,44.823
65055,10126458,91.0,17.616
417644,26800152,100.0,18.194
8051,24665649,96.0,13.33
9352,20796847,93.0,22.505
354861,25601244,125.0,19.793
11152,22700000,91.0,17.346
213681,29200000,94.0,16.24
109091,71009334,117.0,19.42
18147,0,90.0,12.332
457136,37807625,124.0,17.192
17170,16118077,107.0,8.765
10167,19233280,98.0,16.855
11976,15502112,94.0,22.016
18975,0,90.0,11.159
15487,15431177,120.0,12.972
22825,33333531,115.0,12.979
1831,24362772,108.0,11.494
43931,19829957,107.0,12.535
10591,31635150,110.0,25.506
13956,41412264,84.0,13.853
10861,51702483,100.0,15.414
12770,0,85.0,11.187
10074,14334401,88.0,13.557
59440,23057115,140.0,27.12
10397,13042112,145.0,10.356
369192,12638526,121.0,15.272
94352,34153101,91.0,13.817
293646,24902723,120.0,14.764
11954,0,102.0,15.486
60309,15478800,122.0,10.045
59387,11411644,77.0,14.482
389164,0,30.0,0.6
6978,11000000,99.0,28.574
1770,16900000,132.0,11.031
8988,11207130,113.0,11.697
10655,12700000,254.0,20.603
15992,10719357,99.0,13.517
64639,10324441,110.0,13.665
17707,13000000,100.0,11.275
77883,85446075,92.0,17.859
40001,10070000,105.0,9.026
31046,0,87.0,11.453
452832,14454622,102.0,19.86
20766,27635305,111.0,17.658
451915,7649973,121.0,22.54
9903,11772461,116.0,14.67
429471,5958315,110.0,66.445
24264,5778353,117.0,9.114
19803,0,95.0,10.47
20309,12320393,95.0,13.694
9912,0,127.0,10.185
13018,17772506,107.0,14.424
9067,4064495,98.0,12.697
27360,0,95.0,7.404
501979,0,92.0,175.886
8338,19844979,121.0,12.455
433694,0,85.0,22.12
72113,30722632,80.0,12.277
257785,3425664,107.0,15.835
168705,3650275,95.0,16.543
11976,15502112,94.0,22.016
11699,10589102,122.0,13.292
174751,1397284,98.0,16.037
12404,2336172,114.0,9.016
335983,855013954,112.0,131.619
9729,0,107.0,12.865
22256,777423,117.0,7.335
83770,8784318,137.0,12.552
48034,48531470,154.0,12.319
39845,0,117.0,8.494
290864,129115,100.0,15.056
49953,71594792,88.0,14.497
10830,33459416,98.0,25.346
36696,6500000,85.0,3.433
25353,0,82.0,2.495
411728,4957273,124.0,17.635
38543,0,121.0,18.485
242166,0,100.0,8.624
33157,3052000,128.0,10.005
227707,6399,99.0,22.044
413349,0,100.0,7.165
859,34670720,119.0,12.417
168,133000000,119.0,17.258
4233,172363301,120.0,23.883
481084,203044905,86.0,133.856
11635,87135520,91.0,10.76
1246,155721132,102.0,26.362
184098,70181428,105.0,19.2
393457,64414761,139.0,13.022
2069,106371651,98.0,15.788
68817,63543328,113.0,17.896
353070,84618541,96.0,17.09
257088,133718711,114.0,24.763
177,41895491,138.0,12.478
3600,40002112,100.0,22.113
1620,99965753,89.0,29.253
14030,33208099,146.0,11.466
2621,36609995,115.0,13.92
10313,68729358,93.0,10.953
10358,42105111,102.0,30.629
18828,31600000,88.0,10.589
3558,48350205,127.0,17.516
10480,0,108.0,14.846
43593,83188165,88.0,29.947
41283,23081726,98.0,17.741
24961,21049053,134.0,9.762
13476,16980098,95.0,14.46
10208,16290976,87.0,12.752
20697,12372410,107.0,11.513
87492,12096300,134.0,14.426
70868,31410151,89.0,12.628
20761,8434146,124.0,8.667
44977,91000000,172.0,7.687
6478,0,118.0,11.228
4935,236049757,119.0,45.169
40688,4562146,93.0,5.543
26672,669276,72.0,9.433
45881,0,120.0,5.158
6309,0,110.0,13.116
19908,102391540,88.0,47.449
10663,185991646,90.0,17.227
37137,86930411,85.0,17.403
490132,319700000,130.0,34.777
9909,179519401,99.0,18.45
38700,419074646,124.0,339.152
252838,79799880,101.0,27.328
9286,117719158,93.0,102.944
254,562363449,187.0,43.274
10316,76338111,101.0,14.579
2787,53187659,108.0,13.455
470044,34934009,133.0,22.981
12658,38689940,97.0,13.916
152601,47351251,126.0,23.305
10866,36642838,97.0,17.845
51739,145570827,94.0,24.224
70435,33372606,93.0,12.579
21349,18653615,114.0,9.586
11632,16123851,141.0,11.678
319888,46152411,106.0,15.105
580,51881013,89.0,16.58
529485,14590514,108.0,41.096
14575,0,117.0,6.475
9819,12803305,98.0,12.359
14844,12,111.0,16.503
13579,0,94.0,8.771
20024,10827816,102.0,10.846
2453,7434726,98.0,11.139
6973,29541790,124.0,16.993
11156,0,110.0,12.781
22215,9366227,86.0,9.412
278,28341469,142.0,49.242
718444,139757,106.0,532.808
30596,5837674,139.0,14.077
957,38119483,96.0,18.832
3021,132963417,104.0,19.692
340666,29252978,116.0,21.141
256917,15520023,112.0,13.647
1250,228738393,114.0,38.333
544,369884651,119.0,20.87
11395,189833357,97.0,28.875
439079,365550119,96.0,70.03
13680,147880543,110.0,33.658
6723,21633874,120.0,13.06
688,182016617,135.0,15.631
235260,67800064,138.0,21.674
11090,84772742,84.0,18.75
228194,88880821,122.0,14.789
783,77737889,191.0,13.412
277,95708457,121.0,33.047
1642,110627965,114.0,12.382
82650,77229695,94.0,15.732
10950,92542418,132.0,16.166
522627,114996853,113.0,88.887
17774,0,89.0,16.351
11323,35424826,108.0,11.13
146239,51164106,105.0,12.92
270487,63647656,106.0,13.811
2294,33788161,104.0,12.138
10445,25842000,131.0,11.261
13291,23530831,114.0,13.114
11453,22400154,83.0,15.707
417830,40120144,91.0,17.539
12085,0,104.0,11.224
204082,43058898,100.0,38.859
14248,30700000,87.0,20.441
10878,19351569,90.0,12.302
10279,19288130,142.0,10.855
2176,23619609,106.0,13.598
287948,72629670,96.0,28.916
1635,162949164,136.0,24.075
19366,0,98.0,14.943
109513,14400000,100.0,9.666
24100,13555988,95.0,17.166
1599,0,106.0,12.69
413362,11942780,129.0,24.407
164457,15400000,116.0,14.007
5550,10696210,104.0,22.671
17709,0,77.0,11.233
398177,6069605,91.0,16.595
30379,0,104.0,6.04
42586,0,107.0,4.618
7548,0,114.0,12.663
9075,26768563,145.0,14.336
204922,15447154,92.0,20.338
671,976475550,152.0,135.056
11661,17709155,116.0,13.831
153158,34061097,106.0,21.395
38985,9000000,122.0,11.801
21494,0,115.0,8.988
4566,92991835,119.0,12.551
1073,0,117.0,12.931
17795,0,101.0,10.235
81836,73244881,111.0,14.381
82693,236412453,122.0,20.617
437557,94017294,102.0,30.335
8913,57469467,103.0,33.19
9473,78608288,81.0,24.152
10724,70687344,136.0,12.256
34803,49050886,92.0,14.35
1499,42273609,96.0,19.487
20857,40222729,106.0,10.679
44944,37000000,134.0,11.299
1646,43095175,123.0,13.316
449562,32677774,94.0,47.37
293768,30718107,95.0,28.632
4108,43928932,92.0,30.292
8456,41627431,115.0,44.006
49517,80630608,127.0,13.32
423899,65421267,112.0,14.686
2020,36911617,101.0,12.414
7341,17762705,104.0,15.227
10187,17600000,120.0,10.736
19255,14899417,98.0,11.135
31005,10011050,117.0,10.587
50780,970816,91.0,12.391
403390,557241,103.0,8.746
74505,0,100.0,11.483
240483,0,90.0,20.162
463684,0,113.0,13.97
540901,157600000,110.0,30.457
1946,2856712,97.0,11.978
16363,69701637,114.0,11.381
9682,29907685,90.0,13.37
85,389925971,115.0,35.032
321612,1263521126,129.0,51.992
733491,0,103.0,162.393
772,358994850,120.0,53.297
840,303788635,135.0,21.016
96,299965036,103.0,17.856
313369,446486224,129.0,27.605
138843,319494638,112.0,63.779
10678,132675402,105.0,13.985
297762,821847012,141.0,85.71
274,272742922,119.0,9.899
8872,183097323,94.0,16.251
16290,117224271,94.0,19.076
376659,183936074,100.0,19.606
450465,246941965,129.0,71.48
579,187884007,116.0,16.629
14405,149281606,91.0,21.478
226486,100525432,97.0,20.674
521777,72457330,89.0,36.309
11637,97918663,95.0,20.965
65057,177243185,115.0,15.332
1584,131282949,110.0,20.749
8271,117760134,105.0,15.663
7520,171504781,104.0,18.666
1634,153698625,112.0,18.09
464504,46115383,104.0,12.155
380124,74827344,103.0,12.726
664767,0,80.0,253.746
12153,113086475,109.0,49.761
17335,73830340,108.0,15.805
8326,0,117.0,11.855
103370,66899242,114.0,13.209
35690,0,107.0,16.101
35688,60072596,121.0,13.173
637,229400000,116.0,34.13
345938,92924405,132.0,50.263
76203,187000000,134.0,23.465
13497,57588485,118.0,18.646
296096,207945075,110.0,61.203
487297,69766483,117.0,29.382
326423,55030051,112.0,17.097
162,53000000,105.0,32.221
484247,97644617,117.0,25.107
273895,66787908,127.0,12.372
11335,49823037,114.0,10.86
10073,48548426,83.0,17.944
16690,109862682,72.0,17.967
14873,135680000,72.0,19.315
9963,84146832,96.0,15.854
459202,48333932,103.0,18.621
8968,67192859,89.0,15.08
15655,45554533,77.0,14.528
314365,98690254,129.0,16.387
623491,0,101.0,76.655
464502,34764055,120.0,22.68
272878,43967255,111.0,27.437
16710,41939392,100.0,11.587
21208,77912251,123.0,38.842
355547,0,86.0,26.971
9760,86865564,86.0,20.843
13279,27640028,110.0,13.83
1975,39143839,102.0,27.343
328387,85241496,96.0,28.974
37430,63523283,113.0,27.659
33644,37672350,124.0,10.186
501979,0,92.0,175.886
9895,41237648,115.0,10.012
335778,46069568,107.0,21.564
40264,80547866,82.0,21.386
9570,35841901,98.0,12.353
27579,65464324,104.0,13.956
16052,60000000,127.0,26.356
55465,35387212,108.0,12.575
38,72258126,108.0,28.671
76617,0,92.0,37.145
1164,135330182,143.0,15.121
239678,41296320,103.0,16.057
240916,0,91.0,14.73
3989,50907422,98.0,11.065
1710,0,124.0,9.329
4258,78378744,86.0,33.987
34016,49779728,104.0,19.631
10139,54586584,129.0,13.833
20391,31678778,164.0,9.419
513691,0,96.0,30.389
9645,68349884,91.0,34.338
19901,51416464,98.0,15.585
8848,64822796,112.0,20.166
617,67200000,108.0,48.222
19904,31198531,101.0,15.014
243,47126295,113.0,15.009
10115,0,105.0,10.456
6933,26890,87.0,60.157
17182,26877589,101.0,8.632
1266,65569869,109.0,16.16
107985,46089287,109.0,21.574
755,25836616,108.0,23.851
38303,32054369,105.0,10.688
519473,0,89.0,50.126
12819,50500000,88.0,15.269
339380,38673750,120.0,18.223
226857,34077920,103.0,26.466
9954,37597471,97.0,16.793
59860,39667665,109.0,15.864
10069,27105095,100.0,23.32
9910,30526509,122.0,11.394
397422,45056771,101.0,17.544
539,32000000,109.0,35.821
9588,0,119.0,11.391
577,21284514,106.0,10.93
25132,28972508,89.0,14.514
567971,0,86.0,100.016
12690,20211394,115.0,11.48
290751,34854990,111.0,12.94
11052,29170410,90.0,20.922
2355,22222308,124.0,11.12
13596,36620508,101.0,16.146
13159,0,113.0,9.687
581316,0,90.0,12.993
526,18432000,121.0,14.08
5915,56255142,148.0,14.153
22796,18253415,114.0,9.149
13682,52900000,68.0,16.429
9842,17807569,100.0,12.894
493551,17506878,124.0,16.968
61012,52302796,94.0,26.407
490156,0,45.0,16.695
289222,26152835,126.0,16.408
17927,18599102,90.0,18.532
581754,0,,0.626
18357,18012097,88.0,9.095
400710,45158254,111.0,17.41
14001,22217407,89.0,45.881
470,60427839,124.0,14.005
4597,22942221,88.0,11.965
7979,73276047,128.0,11.881
15644,16605763,84.0,9.565
9582,17432163,101.0,14.729
2428,15473333,199.0,15.987
10642,0,98.0,14.655
8966,393616788,122.0,77.554
22074,17436509,128.0,9.976
81796,32204030,95.0,22.493
13805,14109284,87.0,14.424
63492,30426096,106.0,13.123
9414,13801755,97.0,12.025
15092,34560577,96.0,25.624
295964,36606743,100.0,20.604
10710,0,99.0,10.043
15005,13391174,123.0,10.993
11382,0,98.0,10.803
12797,27074492,102.0,12.21
8198,27674124,101.0,9.5
146198,12639297,115.0,17.33
283552,25975621,133.0,15.902
6963,12482775,101.0,13.935
348893,0,87.0,74.953
17134,17280326,108.0,19.376
41402,24145613,116.0,20.932
18885,11798854,93.0,20.222
4953,30600000,102.0,11.293
10773,0,103.0,11.555
2639,10686841,96.0,10.055
10563,0,98.0,10.298
5971,0,106.0,10.323
9716,0,101.0,12.462
11835,16974459,105.0,20.352
341012,9496130,86.0,16.864
347629,9438370,109.0,10.844
26171,16443609,99.0,14.045
405177,0,103.0,25.696
31117,9109322,88.0,9.143
109417,16549477,110.0,15.363
234004,8821329,94.0,16.521
34803,49050886,92.0,14.35
9655,33889159,105.0,15.802
14396,10337477,84.0,11.164
171274,14710975,149.0,18.842
15673,11341016,98.0,11.696
106747,15008161,107.0,22.948
42618,20000000,149.0,5.441
24432,27450189,85.0,7.102
1991,30207393,113.0,18.37
13948,7000000,83.0,10.292
10929,0,100.0,12.087
14220,6575282,87.0,11.882
256962,6485961,106.0,15.327
46435,0,160.0,11.631
82684,0,117.0,15.019
241239,12007070,125.0,16.379
48231,27462041,99.0,14.53
3509,7659918,100.0,14.351
23367,12225023,111.0,14.509
12142,10442808,96.0,19.742
10740,0,100.0,11.354
184341,0,105.0,14.487
468224,8654322,112.0,21.036
14582,0,114.0,8.772
14914,0,119.0,10.205
3902,4001121,135.0,13.025
77948,16863583,93.0,12.449
21755,5530764,114.0,10.952
4960,0,124.0,15.1
442065,3364426,110.0,43.394
11906,2884265,99.0,19.648
353575,0,98.0,15.099
128,159414369,134.0,30.087
14652,0,114.0,6.891
334531,0,118.0,10.339
40932,0,124.0,5.039
16608,5048693,104.0,10.119
32316,1675706,84.0,5.659
7299,5359645,107.0,19.765
43935,4634062,107.0,12.696
112937,0,88.0,5.41
13405,7785317,125.0,6.925
19457,0,115.0,10.352
38842,0,105.0,16.498
46503,0,101.0,9.969
334541,78988148,138.0,17.575
8953,0,105.0,11.644
29078,0,101.0,6.08
10448,305070,107.0,8.585
44638,346594,110.0,10.296
12165,0,111.0,13.496
10353,66000000,118.0,13.189
11458,0,100.0,9.934
241257,17671101,106.0,14.446
162857,0,1.0,2.975
133931,0,83.0,12.887
14538,0,102.0,9.918
32091,0,103.0,3.829
334074,0,96.0,27.102
410366,0,134.0,5.157
13250,0,95.0,11.756
239897,0,98.0,1.548
385383,0,90.0,6.405
446182,0,0.0,0.715
405774,0,124.0,41.909
6968,0,150.0,7.434
399055,194989655,123.0,46.987
97365,25762027,123.0,8.511
14202,26910847,125.0,14.42
199373,5496951,105.0,21.166
62630,5728213,109.0,9.746
105,381109762,116.0,50.424
581,424208848,181.0,25.955
4247,278019771,88.0,48.324
52449,216197492,92.0,21.656
223702,140705322,89.0,28.133
12150,110879513,113.0,13.26
12090,101564935,95.0,17.333
26367,0,113.0,8.918
11247,70067909,95.0,26.617
694,44781695,144.0,63.574
27477,0,70.0,3.617
11377,40846082,93.0,15.923
29427,54956140,101.0,20.412
14410,43051547,122.0,16.728
514619,29152618,110.0,20.268
41210,49830607,101.0,16.956
25195,29922472,100.0,17.502
203833,76586316,131.0,18.591
4771,34619699,113.0,14.637
16110,19748009,84.0,8.858
12311,4460000,132.0,11.288
210577,369330363,149.0,46.093
129,274925095,125.0,62.281
13523,18755936,109.0,28.532
41417,0,89.0,7.337
50725,6928068,97.0,18.096
82631,5310554,121.0,10.945
454283,5059608,85.0,14.535
17277,4750000,188.0,12.776
426543,59522646,99.0,54.034
73191,2119994,93.0,5.232
22479,0,116.0,5.491
11683,46770602,93.0,14.934
2016,22963701,128.0,7.768
11449,86432000,117.0,34.019
2757,32801173,115.0,13.669
23082,31912793,100.0,14.769
1878,10680275,118.0,17.919
10795,0,131.0,9.905
218043,19682924,110.0,26.496
514847,8621288,90.0,45.196
195589,270665134,96.0,28.142
740985,0,96.0,806.945
854,351583407,101.0,36.17
177572,657827828,102.0,84.422
8835,141774679,96.0,18.488
10625,129042871,97.0,30.014
